Filter,SWAF,NAF,TAF
FP, 0.058, 0.057000, 0.000000
FP, 0.048, 0.057000, 0.000000
FP, 0.048, 0.222000, 0.158000
FP, 0.051, 0.700000, 0.286000
FP, 0.051, 0.604000, 0.269000
FP, 0.002505, 0.200000, 0.231000
FP, 0.002503, 0.207000, 0.200000
FP, 0.023, 0.800000, 0.000000
PASS, 0.023, 0.061000, 0.000000
FP, 0.016, 0.500000, 0.000000
FP, 0.009278, 0.444000, 0.000000
FP, 0.009278, 0.083000, 0.133000
FP, 0.266, 0.100000, 0.000000
FP, 0.266, 0.120000, 0.067000
PASS, 0.266, 0.111000, 0.000000
FP, 0.02, 0.154000, 0.038000
FP, 0.0015, 0.088000, 0.063000
FP, 0.0015, 0.094000, 0.063000
FP, 0.0015, 0.097000, 0.063000
FP, 0.0015, 0.091000, 0.059000
FP, 0.0015, 0.094000, 0.059000
FP, 0.0015, 0.081000, 0.061000
PASS, 0.0015, 0.463000, 0.000000
FP, 0.0015, 0.036000, 0.036000
FP, 0.0015, 0.037000, 0.037000
FP, 0.0015, 0.037000, 0.037000
FP, 0.0015, 0.038000, 0.034000
FP, 0.0015, 0.038000, 0.038000
FP, 0.0015, 0.038000, 0.040000
FP, 0.0015, 0.037000, 0.037000
FP, 0.0015, 0.038000, 0.036000
FP, 0.0015, 0.039000, 0.036000
FP, 0.124, 0.125000, 0.077000
FP, 0.063, 0.069000, 0.042000
FP, 0.0025, 0.222000, 0.000000
FP, 0.0025, 0.222000, 0.000000
FP, 0.0025, 0.047000, 0.019000
FP, 0.0025, 0.047000, 0.019000
FP, 0.0025, 0.047000, 0.020000
FP, 0.0025, 0.047000, 0.021000
FP, 0.0025, 0.045000, 0.021000
FP, 0.0025, 0.045000, 0.000000
FP, 0.0025, 0.769000, 0.222000
FP, 0.0025, 0.071000, 0.000000
FP, 0.001, 0.067000, 0.000000
FP, 0.001, 0.063000, 0.000000
FP, 0.001, 0.063000, 0.000000
FP, 0.013, 0.320000, 0.185000
FP, 0.003504, 0.182000, 0.000000
FP, 0.003504, 0.136000, 0.000000
FP, 0.003504, 0.125000, 0.000000
FP, 0.011, 0.133000, 0.000000
FP, 0.011, 0.133000, 0.000000
PASS, 0.011, 0.154000, 0.000000
FP, 0.011, 0.158000, 0.050000
FP, 0.064, 0.308000, 0.174000
FP, 0.064, 0.091000, 0.000000
FP, 0.01, 0.286000, 0.000000
FP, 0.024, 0.074000, 0.033000
FP, 0.022, 0.080000, 0.036000
FP, 0.016, 0.083000, 0.036000
FP, 0.0065, 0.083000, 0.038000
FP, 0.0035, 0.071000, 0.034000
FP, 0.0035, 0.078000, 0.048000
FP, 0.0035, 0.038000, 0.023000
FP, 0.0035, 0.038000, 0.000000
FP, 0.0035, 0.039000, 0.000000
FP, 0.0035, 0.038000, 0.000000
FP, 0.0035, 0.038000, 0.000000
FP, 0.0035, 0.040000, 0.000000
FP, 0.0035, 0.042000, 0.000000
FP, 0.0035, 0.043000, 0.000000
FP, 0.0035, 0.044000, 0.000000
FP, 0.0035, 0.065000, 0.043000
FP, 0.0035, 0.063000, 0.042000
FP, 0.0035, 0.060000, 0.043000
FP, 0.0035, 0.060000, 0.040000
FP, 0.0035, 0.060000, 0.040000
FP, 0.0035, 0.060000, 0.000000
FP, 0.0035, 0.068000, 0.000000
FP, 0.0035, 0.067000, 0.000000
FP, 0.0035, 1.000000, 0.000000
FP, 0.011, 0.133000, 0.000000
FP, 0.0015, 0.045000, 0.000000
FP, 0.0015, 0.044000, 0.000000
FP, 0.0015, 0.048000, 0.000000
FP, 0.013, 0.333000, 0.182000
FP, 0.013, 0.053000, 0.000000
FP, 0.013, 0.400000, 0.000000
FP, 0.097, 0.222000, 0.333000
FP, 0.004, 0.061000, 0.042000
FP, 0.004, 0.133000, 0.000000
FP, 0.044, 0.094000, 0.000000
FP, 0.043, 0.125000, 0.000000
FP, 0.035, 0.125000, 0.000000
FP, 0.029, 0.097000, 0.000000
FP, 0.0055, 0.091000, 0.031000
FP, 0.0055, 0.091000, 0.031000
FP, 0.0055, 0.102000, 0.029000
FP, 0.0055, 0.417000, 0.125000
FP, 0.0055, 0.113000, 0.130000
FP, 0.008, 0.057000, 0.050000
FP, 0.008, 0.056000, 0.048000
FP, 0.0075, 0.037000, 0.049000
FP, 0.0075, 0.038000, 0.024000
FP, 0.035, 0.098000, 0.074000
FP, 0.024, 0.105000, 0.034000
FP, 0.02, 0.108000, 0.037000
FP, 0.019, 0.108000, 0.037000
FP, 0.009, 0.050000, 0.031000
FP, 0.007, 0.048000, 0.030000
FP, 0.0005, 0.048000, 0.054000
FP, 0.0005, 0.048000, 0.050000
FP, 0.0005, 0.048000, 0.049000
FP, 0.0005, 0.050000, 0.048000
FP, 0.0005, 0.049000, 0.024000
FP, 0.0005, 0.047000, 0.023000
FP, 0.0005, 0.033000, 0.024000
FP, 0.0005, 0.034000, 0.024000
FP, 0.077, 0.061000, 0.000000
FP, 0.078, 0.063000, 0.000000
FP, 0.077, 0.063000, 0.000000
FP, 0.077, 0.063000, 0.000000
FP, 0.018, 0.286000, 0.118000
FP, 0.382, 0.500000, 0.000000
FP, 0.382, 0.714000, 0.000000
FP, 0.122, 0.692000, 0.000000
FP, 0.004004, 0.226000, 0.150000
FP, 0.0055, 0.188000, 0.415000
FP, 0.0065, 0.178000, 0.405000
FP, 0.006006, 0.163000, 0.405000
FP, 0.0055, 0.186000, 0.410000
FP, 0.024, 0.057000, 0.032000
FP, 0.023, 0.055000, 0.000000
FP, 0.0035, 0.081000, 0.000000
FP, 0.0035, 0.079000, 0.000000
FP, 0.0035, 0.065000, 0.000000
FP, 0.0035, 0.061000, 0.000000
FP, 0.0035, 0.061000, 0.000000
FP, 0.0035, 0.062000, 0.000000
FP, 0.0035, 0.062000, 0.000000
FP, 0.0035, 0.063000, 0.000000
FP, 0.0035, 0.063000, 0.000000
FP, 0.0035, 0.067000, 0.000000
FP, 0.0085, 0.069000, 0.048000
FP, 0.0045, 0.051000, 0.037000
FP, 0.003, 0.065000, 0.000000
FP, 0.003, 0.063000, 0.000000
FP, 0.0025, 0.053000, 0.000000
FP, 0.0025, 0.053000, 0.000000
FP, 0.019, 0.091000, 0.095000
FP, 0.019, 0.183000, 0.091000
FP, 0.188, 0.125000, 0.048000
FP, 0.053, 0.093000, 0.048000
FP, 0.021, 0.133000, 0.136000
FP, 0.021, 0.095000, 0.031000
FP, 0.002515, 0.097000, 0.043000
FP, 0.007254, 0.114000, 0.000000
FP, 0.007254, 0.063000, 0.038000
FP, 0.007254, 0.063000, 0.038000
FP, 0.007254, 0.060000, 0.042000
FP, 0.007254, 0.060000, 0.042000
FP, 0.007254, 0.061000, 0.040000
FP, 0.007254, 0.043000, 0.000000
FP, 0.0025, 0.038000, 0.000000
FP, 0.0025, 0.034000, 0.000000
FP, 0.0025, 0.034000, 0.000000
FP, 0.019, 0.068000, 0.054000
FP, 0.024, 0.068000, 0.053000
FP, 0.017, 0.031000, 0.056000
FP, 0.008, 0.030000, 0.051000
FP, 0.005, 0.031000, 0.051000
FP, 0.005, 0.049000, 0.025000
FP, 0.0065, 0.032000, 0.023000
FP, 0.104, 0.063000, 0.070000
PASS, 0.104, 0.045000, 0.007194
FP, 0.336, 0.052000, 0.042000
FP, 0.0055, 0.037000, 0.000000
FP, 0.0035, 0.037000, 0.000000
FP, 0.0035, 0.038000, 0.000000
FP, 0.113, 0.081000, 0.051000
FP, 0.048, 0.077000, 0.097000
FP, 0.054, 0.143000, 0.069000
FP, 0.234, 0.092000, 0.087000
FP, 0.391, 0.111000, 0.059000
FP, 0.109, 0.139000, 0.087000
FP, 0.117, 0.143000, 0.065000
FP, 0.113, 0.143000, 0.067000
FP, 0.113, 0.140000, 0.037000
FP, 0.004, 0.120000, 0.053000
FP, 0.004, 0.120000, 0.053000
FP, 0.966, 0.308000, 0.000000
FP, 0.04, 0.273000, 0.152000
FP, 0.014, 1.000000, 0.000000
FP, 0.015, 0.071000, 0.047000
FP, 0.709, 0.333000, 0.167000
FP, 0.709, 0.121000, 0.177000
FP, 0.014, 0.192000, 0.048000
FP, 0.014, 0.600000, 0.250000
FP, 0.008081, 0.500000, 0.000000
FP, 0.008081, 0.035000, 0.000000
FP, 0.008081, 0.050000, 0.105000
FP, 0.044, 0.059000, 0.000000
FP, 0.044, 0.057000, 0.000000
FP, 0.043, 0.059000, 0.000000
PASS, 0.043, 0.222000, 0.000000
FP, 0.043, 0.667000, 0.000000
PASS, 0.043, 0.389000, 0.000000
FP, 0.004, 0.071000, 0.000000
FP, 0.004, 0.071000, 0.000000
FP, 0.004, 0.071000, 0.000000
FP, 0.004, 0.071000, 0.000000
FP, 0.004, 0.074000, 0.000000
FP, 0.0025, 0.049000, 0.024000
FP, 0.002, 0.049000, 0.024000
FP, 0.0015, 0.049000, 0.024000
FP, 0.0015, 0.133000, 0.075000
FP, 0.043, 0.214000, 0.125000
FP, 0.043, 0.077000, 0.045000
FP, 0.043, 0.077000, 0.045000
FP, 0.043, 0.080000, 0.048000
FP, 0.043, 0.061000, 0.048000
FP, 0.091, 0.061000, 0.048000
FP, 0.091, 0.039000, 0.000000
FP, 0.091, 0.039000, 0.000000
FP, 0.091, 0.039000, 0.000000
FP, 0.091, 0.041000, 0.000000
FP, 0.091, 0.167000, 0.059000
FP, 0.006, 0.143000, 0.065000
FP, 0.012, 0.118000, 0.000000
FP, 0.012, 0.125000, 0.000000
FP, 0.006067, 0.118000, 0.000000
PASS, 0.006067, 0.143000, 0.000000
PASS, 0.017, 0.073000, 0.000000
PASS, 0.017, 0.073000, 0.000000
FP, 0.019, 0.222000, 0.000000
FP, 0.004, 0.200000, 0.000000
FP, 0.008, 0.455000, 0.077000
FP, 0.003, 0.250000, 0.067000
PASS, 0.003, 0.067000, 0.014000
FP, 0.011, 0.049000, 0.019000
FP, 0.011, 0.048000, 0.019000
FP, 0.01, 0.043000, 0.019000
FP, 0.011, 0.044000, 0.020000
FP, 0.011, 0.044000, 0.020000
FP, 0.204, 0.182000, 0.000000
PASS, 0.204, 0.613000, 0.000000
FP, 0.024, 0.088000, 0.093000
FP, 0.024, 0.571000, 0.000000
FP, 0.081, 0.073000, 0.139000
FP, 0.0015, 0.154000, 0.026000
FP, 0.003, 0.154000, 0.026000
FP, 0.003, 0.075000, 0.075000
FP, 0.0005, 0.091000, 0.036000
FP, 0.0005, 0.769000, 0.286000
FP, 0.098, 0.077000, 0.050000
FP, 0.086, 0.079000, 0.075000
FP, 0.086, 0.087000, 0.065000
FP, 0.086, 0.077000, 0.114000
FP, 0.028, 0.300000, 0.059000
FP, 0.022, 0.300000, 0.059000
FP, 0.018, 0.227000, 0.059000
FP, 0.012, 0.182000, 0.056000
PASS, 0.012, 0.371000, 0.000000
FP, 0.024, 0.083000, 0.051000
FP, 0.0045, 0.054000, 0.000000
FP, 0.005, 0.054000, 0.000000
FP, 0.005, 0.054000, 0.000000
FP, 0.0055, 0.054000, 0.000000
FP, 0.0055, 0.051000, 0.000000
FP, 0.262, 0.286000, 0.074000
FP, 0.262, 0.182000, 0.000000
FP, 0.032, 0.400000, 0.000000
FP, 0.032, 0.056000, 0.012000
FP, 0.032, 0.067000, 0.027000
FP, 0.032, 0.067000, 0.027000
FP, 0.032, 0.061000, 0.026000
FP, 0.032, 0.067000, 0.029000
FP, 0.007, 0.125000, 0.000000
FP, 0.0005, 0.250000, 0.125000
FP, 0.003, 0.050000, 0.022000
FP, 0.004, 0.056000, 0.000000
FP, 0.096, 0.053000, 0.047000
FP, 0.032, 0.160000, 0.063000
FP, 0.369, 0.400000, 0.000000
PASS, 0.039, 0.091000, 0.026000
FP, 0.149, 0.119000, 0.113000
FP, 0.146, 0.071000, 0.113000
FP, 0.08, 0.034000, 0.079000
FP, 0.007, 0.054000, 0.023000
FP, 0.006, 0.051000, 0.023000
FP, 0.003, 0.051000, 0.021000
FP, 0.0015, 0.056000, 0.019000
FP, 0.0015, 0.070000, 0.095000
FP, 0.0015, 0.250000, 0.115000
FP, 0.072, 0.167000, 0.000000
FP, 0.066, 0.167000, 0.000000
FP, 0.054, 0.118000, 0.000000
FP, 0.0075, 0.111000, 0.000000
FP, 0.0075, 0.143000, 0.000000
FP, 0.03, 0.176000, 0.077000
FP, 0.023, 0.158000, 0.000000
FP, 0.014, 0.086000, 0.000000
PASS, 0.014, 0.308000, 0.000000
FP, 0.014, 0.407000, 0.200000
FP, 0.014, 0.049000, 0.000000
FP, 0.014, 0.049000, 0.000000
FP, 0.008, 0.056000, 0.000000
FP, 0.008, 0.056000, 0.000000
FP, 0.0095, 0.056000, 0.000000
FP, 0.0085, 0.056000, 0.000000
FP, 0.0055, 0.053000, 0.000000
FP, 0.0035, 0.054000, 0.000000
FP, 0.0035, 0.053000, 0.000000
FP, 0.003, 0.054000, 0.000000
FP, 0.003, 0.300000, 0.091000
FP, 0.003, 0.500000, 0.000000
FP, 0.009, 0.057000, 0.048000
FP, 0.009, 0.059000, 0.048000
FP, 0.0085, 0.051000, 0.045000
FP, 0.01, 0.056000, 0.043000
FP, 0.0095, 0.056000, 0.041000
FP, 0.01, 0.056000, 0.042000
FP, 0.01, 0.056000, 0.042000
FP, 0.01, 0.250000, 0.000000
FP, 0.01, 0.625000, 0.000000
FP, 0.01, 0.061000, 0.038000
FP, 0.01, 0.049000, 0.037000
FP, 0.002, 0.051000, 0.056000
FP, 0.002, 0.051000, 0.036000
FP, 0.002, 0.051000, 0.037000
FP, 0.002, 0.047000, 0.036000
FP, 0.002, 0.047000, 0.035000
FP, 0.067, 0.146000, 0.025000
FP, 0.067, 0.146000, 0.024000
FP, 0.065, 0.143000, 0.026000
FP, 0.066, 0.143000, 0.024000
FP, 0.065, 0.143000, 0.024000
FP, 0.066, 0.143000, 0.024000
FP, 0.067, 0.140000, 0.024000
FP, 0.066, 0.140000, 0.022000
FP, 0.064, 0.143000, 0.022000
FP, 0.064, 0.038000, 0.000000
FP, 0.064, 0.038000, 0.000000
FP, 0.064, 0.077000, 0.097000
FP, 0.085, 0.150000, 0.063000
FP, 0.079, 0.143000, 0.063000
FP, 0.031, 0.143000, 0.059000
FP, 0.031, 0.857000, 0.167000
FP, 0.0055, 0.073000, 0.042000
FP, 0.0055, 0.095000, 0.043000
FP, 0.0085, 0.098000, 0.043000
FP, 0.023, 0.100000, 0.049000
FP, 0.024, 0.093000, 0.048000
FP, 0.024, 0.093000, 0.048000
FP, 0.022, 0.095000, 0.047000
FP, 0.014, 0.111000, 0.043000
FP, 0.014, 0.114000, 0.023000
FP, 0.014, 0.051000, 0.027000
FP, 0.014, 0.051000, 0.027000
FP, 0.014, 0.051000, 0.027000
FP, 0.014, 0.053000, 0.027000
FP, 0.014, 0.054000, 0.027000
FP, 0.014, 0.057000, 0.026000
FP, 0.014, 0.059000, 0.026000
FP, 0.014, 0.061000, 0.026000
FP, 0.014, 0.059000, 0.026000
FP, 0.014, 0.057000, 0.026000
FP, 0.014, 0.057000, 0.027000
FP, 0.014, 0.061000, 0.027000
FP, 0.014, 0.056000, 0.025000
FP, 0.014, 0.056000, 0.025000
FP, 0.014, 0.059000, 0.025000
FP, 0.014, 0.048000, 0.024000
FP, 0.0005, 0.044000, 0.024000
FP, 0.0005, 0.045000, 0.024000
FP, 0.004, 0.094000, 0.028000
FP, 0.004, 0.075000, 0.000000
FP, 0.0045, 0.070000, 0.000000
FP, 0.0045, 0.068000, 0.000000
FP, 0.0065, 0.073000, 0.000000
FP, 0.0055, 0.070000, 0.000000
FP, 0.797, 0.652000, 0.194000
FP, 0.797, 0.054000, 0.000000
FP, 0.797, 0.057000, 0.000000
FP, 0.797, 0.057000, 0.000000
FP, 0.093, 0.059000, 0.038000
FP, 0.085, 0.061000, 0.000000
FP, 0.065, 0.067000, 0.000000
FP, 0.057, 0.069000, 0.000000
FP, 0.057, 0.056000, 0.000000
FP, 0.057, 0.056000, 0.000000
FP, 0.057, 0.056000, 0.000000
FP, 0.057, 0.077000, 0.143000
FP, 0.015, 0.111000, 0.027000
FP, 0.014, 0.067000, 0.029000
FP, 0.012, 0.071000, 0.000000
FP, 0.012, 0.071000, 0.000000
FP, 0.012, 0.083000, 0.000000
FP, 0.012, 0.079000, 0.000000
FP, 0.011, 0.079000, 0.000000
FP, 0.009, 0.083000, 0.000000
FP, 0.0085, 0.081000, 0.000000
FP, 0.01, 0.086000, 0.000000
FP, 0.0085, 0.086000, 0.000000
FP, 0.001, 0.091000, 0.032000
FP, 0.056, 0.240000, 0.091000
FP, 0.194, 0.208000, 0.083000
FP, 0.154, 0.211000, 0.000000
FP, 0.067, 0.143000, 0.000000
FP, 0.065, 0.150000, 0.000000
FP, 0.052, 0.150000, 0.000000
FP, 0.048, 0.150000, 0.000000
FP, 0.043, 0.105000, 0.000000
FP, 0.001, 0.069000, 0.000000
FP, 0.001, 0.100000, 0.000000
FP, 0.001, 0.033000, 0.033000
FP, 0.011, 0.080000, 0.059000
FP, 0.011, 0.133000, 0.050000
FP, 0.1, 0.174000, 0.000000
FP, 0.052, 0.182000, 0.000000
FP, 0.046, 0.174000, 0.000000
FP, 0.046, 0.174000, 0.000000
FP, 0.046, 0.167000, 0.000000
FP, 0.03, 0.091000, 0.000000
FP, 0.0045, 0.063000, 0.000000
FP, 0.0055, 0.063000, 0.000000
FP, 0.017, 0.100000, 0.059000
FP, 0.01, 0.067000, 0.057000
FP, 0.013, 0.067000, 0.057000
FP, 0.013, 0.067000, 0.028000
FP, 0.011, 0.065000, 0.027000
FP, 0.011, 0.067000, 0.027000
FP, 0.011, 0.074000, 0.000000
FP, 0.0055, 0.071000, 0.000000
FP, 0.0055, 0.071000, 0.000000
FP, 0.0045, 0.111000, 0.000000
FP, 0.004, 0.067000, 0.000000
FP, 0.126, 0.059000, 0.065000
FP, 0.0025, 0.051000, 0.000000
FP, 0.0025, 0.053000, 0.000000
FP, 0.0025, 0.079000, 0.000000
FP, 0.0025, 0.079000, 0.000000
FP, 0.0025, 0.081000, 0.000000
FP, 0.016, 0.125000, 0.029000
FP, 0.015, 0.118000, 0.029000
FP, 0.015, 0.118000, 0.029000
FP, 0.015, 0.114000, 0.029000
FP, 0.015, 0.105000, 0.029000
FP, 0.014, 0.108000, 0.031000
FP, 0.014, 0.108000, 0.029000
FP, 0.014, 0.100000, 0.027000
FP, 0.014, 0.100000, 0.029000
FP, 0.014, 0.129000, 0.077000
PASS, 0.014, 0.528000, 0.000000
FP, 0.157, 0.069000, 0.069000
FP, 0.412, 0.375000, 0.000000
PASS, 0.047, 0.333000, 0.000000
FP, 0.047, 0.059000, 0.128000
FP, 0.103, 0.176000, 0.080000
FP, 0.084, 0.176000, 0.077000
FP, 0.072, 0.125000, 0.000000
FP, 0.072, 0.118000, 0.000000
FP, 0.0045, 0.061000, 0.061000
FP, 0.0045, 0.081000, 0.000000
FP, 0.0045, 0.081000, 0.000000
FP, 0.0045, 0.081000, 0.000000
FP, 0.035, 0.056000, 0.054000
FP, 0.045, 0.429000, 0.172000
FP, 0.072, 0.429000, 0.167000
FP, 0.003, 0.059000, 0.023000
FP, 0.003, 0.053000, 0.000000
FP, 0.002, 0.053000, 0.000000
PASS, 0.002, 0.258000, 0.000000
FP, 0.002, 0.043000, 0.023000
FP, 0.02, 0.333000, 0.143000
FP, 0.02, 0.174000, 0.000000
FP, 0.02, 0.214000, 0.071000
FP, 0.02, 0.200000, 0.077000
FP, 0.001, 0.327000, 0.220000
FP, 0.08, 0.333000, 0.000000
FP, 0.011, 0.067000, 0.029000
PASS, 0.011, 0.556000, 0.000000
FP, 0.328, 0.353000, 0.325000
FP, 0.073, 0.054000, 0.048000
FP, 0.076, 0.053000, 0.045000
FP, 0.077, 0.050000, 0.043000
FP, 0.077, 0.050000, 0.043000
FP, 0.081, 0.050000, 0.045000
FP, 0.081, 0.049000, 0.045000
FP, 0.084, 0.049000, 0.045000
FP, 0.084, 0.049000, 0.045000
FP, 0.083, 0.048000, 0.048000
FP, 0.0015, 0.056000, 0.053000
FP, 0.0015, 0.059000, 0.057000
FP, 0.0015, 0.061000, 0.057000
FP, 0.001, 0.061000, 0.057000
FP, 0.001, 0.061000, 0.056000
FP, 0.0015, 0.061000, 0.056000
FP, 0.001, 0.059000, 0.059000
FP, 0.001, 0.061000, 0.063000
PASS, 0.001, 0.094000, 0.000000
FP, 0.001, 0.079000, 0.000000
FP, 0.0005, 0.079000, 0.000000
FP, 0.0005, 0.079000, 0.000000
FP, 0.0005, 0.079000, 0.000000
FP, 0.0005, 0.079000, 0.000000
FP, 0.0005, 0.081000, 0.000000
FP, 0.0005, 0.070000, 0.000000
FP, 0.0005, 0.400000, 0.000000
FP, 0.0005, 0.400000, 0.000000
FP, 0.0005, 0.083000, 0.000000
FP, 0.0005, 0.450000, 0.200000
FP, 0.03, 0.200000, 0.000000
FP, 0.03, 0.050000, 0.027000
FP, 0.03, 0.050000, 0.026000
FP, 0.03, 0.051000, 0.026000
FP, 0.045, 0.100000, 0.059000
FP, 0.043, 0.231000, 0.087000
PASS, 0.043, 0.511000, 0.000000
FP, 0.0005, 0.581000, 0.333000
PASS, 0.0005, 0.195000, 0.000000
FP, 0.056, 0.086000, 0.022000
FP, 0.056, 0.086000, 0.022000
FP, 0.058, 0.088000, 0.061000
FP, 0.059, 0.086000, 0.063000
FP, 0.055, 0.083000, 0.061000
FP, 0.014, 0.125000, 0.048000
FP, 0.017, 0.147000, 0.051000
FP, 0.017, 0.143000, 0.051000
FP, 0.018, 0.176000, 0.051000
FP, 0.018, 0.176000, 0.051000
FP, 0.009, 0.065000, 0.033000
FP, 0.007, 0.063000, 0.033000
FP, 0.238, 1.000000, 0.000000
FP, 0.099, 1.000000, 0.000000
PASS, 0.099, 0.552000, 0.000000
FP, 0.0025, 0.083000, 0.000000
FP, 0.013, 0.079000, 0.122000
FP, 0.056, 0.088000, 0.029000
FP, 0.053, 0.088000, 0.028000
FP, 0.053, 0.088000, 0.027000
FP, 0.052, 0.088000, 0.026000
FP, 0.052, 0.083000, 0.026000
FP, 0.052, 0.088000, 0.026000
FP, 0.05, 0.083000, 0.026000
FP, 0.046, 0.079000, 0.024000
FP, 0.048, 0.086000, 0.026000
FP, 0.049, 0.088000, 0.026000
FP, 0.049, 0.500000, 0.083000
FP, 0.432, 0.842000, 0.289000
FP, 0.004, 0.067000, 0.025000
FP, 0.0065, 0.067000, 0.024000
FP, 0.0065, 0.600000, 0.125000
FP, 0.0065, 0.041000, 0.036000
FP, 0.0065, 0.058000, 0.036000
FP, 0.004, 0.064000, 0.041000
FP, 0.004, 0.064000, 0.040000
FP, 0.0045, 0.061000, 0.041000
FP, 0.108, 0.051000, 0.057000
FP, 0.087, 0.053000, 0.038000
FP, 0.084, 0.053000, 0.037000
FP, 0.068, 0.053000, 0.052000
FP, 0.051, 0.049000, 0.054000
FP, 0.024, 0.091000, 0.052000
FP, 0.024, 0.051000, 0.035000
FP, 0.024, 0.051000, 0.035000
FP, 0.0005, 0.050000, 0.036000
FP, 0.0005, 0.095000, 0.052000
FP, 0.0005, 0.095000, 0.052000
FP, 0.003, 0.042000, 0.000000
FP, 0.0025, 0.037000, 0.000000
FP, 0.006, 0.039000, 0.000000
FP, 0.0085, 0.038000, 0.000000
FP, 0.009, 0.038000, 0.000000
FP, 0.009, 0.036000, 0.000000
FP, 0.0085, 0.035000, 0.000000
FP, 0.002, 0.043000, 0.000000
FP, 0.0085, 0.036000, 0.000000
FP, 0.011, 0.036000, 0.000000
FP, 0.011, 0.038000, 0.000000
FP, 0.198, 0.077000, 0.000000
FP, 0.021, 0.047000, 0.036000
FP, 0.021, 0.048000, 0.036000
FP, 0.021, 0.051000, 0.036000
FP, 0.016, 0.053000, 0.091000
FP, 0.01, 0.148000, 0.060000
FP, 0.041, 0.097000, 0.064000
FP, 0.041, 0.094000, 0.064000
FP, 0.035, 0.081000, 0.061000
FP, 0.032, 0.057000, 0.061000
FP, 0.031, 0.059000, 0.064000
FP, 0.169, 0.121000, 0.032000
FP, 0.136, 0.043000, 0.021000
FP, 0.139, 0.064000, 0.021000
FP, 0.158, 0.065000, 0.042000
FP, 0.183, 0.091000, 0.043000
FP, 0.12, 0.045000, 0.030000
FP, 0.12, 0.045000, 0.030000
FP, 0.143, 0.079000, 0.026000
FP, 0.136, 0.079000, 0.026000
FP, 0.135, 0.079000, 0.026000
FP, 0.069, 0.054000, 0.000000
FP, 0.064, 0.056000, 0.000000
FP, 0.059, 0.057000, 0.000000
FP, 0.052, 0.059000, 0.000000
FP, 0.046, 0.059000, 0.000000
FP, 0.043, 0.069000, 0.000000
FP, 0.007, 0.029000, 0.063000
FP, 0.039, 0.061000, 0.059000
FP, 0.031, 0.061000, 0.057000
FP, 0.0055, 0.061000, 0.036000
FP, 0.0055, 0.059000, 0.018000
PASS, 0.0055, 0.296000, 0.000000
FP, 0.088, 0.057000, 0.000000
FP, 0.088, 0.057000, 0.000000
FP, 0.092, 0.056000, 0.000000
FP, 0.114, 0.073000, 0.020000
FP, 0.124, 0.127000, 0.038000
FP, 0.127, 0.127000, 0.038000
FP, 0.129, 0.155000, 0.075000
FP, 0.15, 0.183000, 0.071000
FP, 0.155, 0.180000, 0.074000
FP, 0.183, 0.043000, 0.051000
FP, 0.183, 0.042000, 0.047000
FP, 0.197, 0.061000, 0.048000
FP, 0.199, 0.078000, 0.045000
FP, 0.19, 0.093000, 0.061000
FP, 0.19, 0.089000, 0.046000
FP, 0.021, 0.071000, 0.058000
FP, 0.0065, 0.070000, 0.000000
FP, 0.004, 0.064000, 0.000000
FP, 0.0015, 0.065000, 0.000000
FP, 0.026, 0.040000, 0.000000
FP, 0.029, 0.041000, 0.000000
FP, 0.029, 0.041000, 0.000000
FP, 0.029, 0.042000, 0.000000
FP, 0.029, 0.500000, 0.000000
FP, 0.169, 0.128000, 0.061000
FP, 0.169, 0.128000, 0.063000
FP, 0.021, 0.070000, 0.022000
FP, 0.021, 0.068000, 0.020000
FP, 0.034, 0.068000, 0.073000
FP, 0.033, 0.068000, 0.070000
FP, 0.034, 0.054000, 0.064000
FP, 0.013, 0.069000, 0.031000
FP, 0.013, 0.069000, 0.032000
FP, 0.0025, 0.073000, 0.063000
FP, 0.003, 0.071000, 0.050000
FP, 0.003, 0.074000, 0.050000
FP, 0.004, 0.073000, 0.049000
FP, 0.004, 0.078000, 0.047000
FP, 0.004, 0.082000, 0.046000
FP, 0.0045, 0.078000, 0.047000
FP, 0.0045, 0.039000, 0.048000
FP, 0.0035, 0.041000, 0.036000
FP, 0.0025, 0.039000, 0.033000
FP, 0.0025, 0.060000, 0.033000
FP, 0.002, 0.038000, 0.017000
FP, 0.002, 0.032000, 0.018000
FP, 0.002, 0.030000, 0.017000
FP, 0.002, 0.029000, 0.017000
FP, 0.002, 0.029000, 0.018000
FP, 0.002, 0.041000, 0.000000
FP, 0.002, 0.040000, 0.000000
FP, 0.007523, 0.071000, 0.041000
FP, 0.017, 0.196000, 0.045000
FP, 0.016, 0.200000, 0.045000
FP, 0.013, 0.196000, 0.048000
FP, 0.011, 0.192000, 0.049000
FP, 0.0085, 0.180000, 0.047000
FP, 0.0075, 0.143000, 0.023000
FP, 0.0075, 0.140000, 0.023000
FP, 0.0075, 0.143000, 0.023000
FP, 0.007, 0.152000, 0.024000
FP, 0.007, 0.152000, 0.023000
FP, 0.007, 0.114000, 0.023000
FP, 0.007, 0.111000, 0.024000
FP, 0.003, 0.073000, 0.047000
FP, 0.0025, 0.071000, 0.043000
FP, 0.017, 0.093000, 0.055000
FP, 0.583, 0.075000, 0.038000
FP, 0.017, 0.056000, 0.029000
FP, 0.058, 0.081000, 0.030000
FP, 0.056, 0.083000, 0.030000
FP, 0.057, 0.086000, 0.031000
FP, 0.512, 0.077000, 0.033000
